comment,classification
' add command CheckOutFile to the commandline',WITHOUT_CLASSIFICATION
' trim done to workaround stupid oracle bug that cant handle whitespaces before a in a sp ',DESIGN
' Options FULL Checkbox',WITHOUT_CLASSIFICATION
' create a new Vector to avoid ConcurrentModificationExc when the listeners get added removed while we are in fire',WITHOUT_CLASSIFICATION
' Create block for this iter node FIXME We should not use the current scope if it is not actually from the same hierarchy of static scopes',DESIGN
' listener cannot be null here',WITHOUT_CLASSIFICATION
' baseItemLabelPaint',WITHOUT_CLASSIFICATION
' Anchor class',WITHOUT_CLASSIFICATION
' do not show menu items to dock into a plain view',WITHOUT_CLASSIFICATION
' i n i n executingCommand Executing command ',WITHOUT_CLASSIFICATION
' i n oracle rows Rows ',WITHOUT_CLASSIFICATION
' If we define a class in Ruby but later want to allow it to be defined in Java the allocator needs to be updated',WITHOUT_CLASSIFICATION
' baseSectionPaint',WITHOUT_CLASSIFICATION
' Because we map both ends of an association we will see many names twice LOG log Level FINE Duplicate property name found new Object typeName propertyName ',WITHOUT_CLASSIFICATION
' first test for equality contains or contained ',WITHOUT_CLASSIFICATION
' all sub components with setFont null inherit this font',WITHOUT_CLASSIFICATION
' i n HibernateConfigPanel ConfiguirationDef Configuration definition ',WITHOUT_CLASSIFICATION
' BSF uses a hashtable to store values so cannot declareBean with a null value So need to remove any bean of this name as that bean should not be visible',WITHOUT_CLASSIFICATION
' baseFillPaint',WITHOUT_CLASSIFICATION
' mod SWITT for redirecting feature If FROM value was set take this as From else take Identity',WITHOUT_CLASSIFICATION
' NOTE kirk radik com April If you put in the s you have to start running through regular expressions here Much easier to just not include the scripting information than to try to add it and strip it later ',WITHOUT_CLASSIFICATION
' uncomment to enable disable action',WITHOUT_CLASSIFICATION
' call operator',WITHOUT_CLASSIFICATION
' and that simple aggregation works',WITHOUT_CLASSIFICATION
' Initialize classes and features add operations and parameters',WITHOUT_CLASSIFICATION
' titleTextField ',WITHOUT_CLASSIFICATION
' If the destination is not a NameSpace then reject ',WITHOUT_CLASSIFICATION
' Math depends on all numeric types',WITHOUT_CLASSIFICATION
' SSS FIXME This method at least in the context of multiple assignment is a little weird It calls regular to ary on the object But if it encounters a method missing the value is inserted into an element array try a b c first then define Fixnum to ary method and try it again Ex http gist github com ',DESIGN
' isMultipleSelectionEnabled method',WITHOUT_CLASSIFICATION
' determine if metaType is a valid element for container',WITHOUT_CLASSIFICATION
' ok ',WITHOUT_CLASSIFICATION
' do nothinh here use finalClose',WITHOUT_CLASSIFICATION
' non Javadoc see org columba mail folder event IFolderListener folderRemoved org columba mail folder event IFolderEvent ',WITHOUT_CLASSIFICATION
' Get the node to be expanded ',WITHOUT_CLASSIFICATION
' chunk the line ',WITHOUT_CLASSIFICATION
' LOG log Level WARNING Unable to find extent extent ',WITHOUT_CLASSIFICATION
' shapeVisible',WITHOUT_CLASSIFICATION
' alter table FKTESTCHILDTABLE add CONSTRAINT foo const UNIQUE MYID ',WITHOUT_CLASSIFICATION
' Not null if the Isolation level has been specified in the configuration file Otherwise it is left to the Driver is default value ',WITHOUT_CLASSIFICATION
' this is the column on which the constraint to be dropped is defined',WITHOUT_CLASSIFICATION
' We assume that every output jikes does stands for an error warning XXX Is this correct ',DESIGN
' TODO Do not use hardcoded colors here tfm',DESIGN
' number of entries',WITHOUT_CLASSIFICATION
' Get the next non return parameter Null if non left ',WITHOUT_CLASSIFICATION
' Find longest match of them all to observe leftmost longest',WITHOUT_CLASSIFICATION
' GenericArgoMenuBar defines the menu bar for all operating systems which do not explicitly ask for a different kind of menu bar such as Mac OS X p Menu is and the mnemonics of menu is and the menuitems are separated in the PropertyResourceBundle em menu properties em p menu items are separated in the PropertyResourceBundle em action properties em p The key is in menu properties have the following structure pre menu file name of menu e g menu file mnemonics of menu is file name of menu mnemonic e g menu file mnemonic mnemonics of menuitems file flag for item name of menuitem mnemonic e g menu item new mnemonic pre TODO Add registration for new menu items deprecated in by Bob Tarling This class will be moved and made private in future Use MenuBarFactory createApplicationMenuBar ',DESIGN
' some kind of problem tell user i n DataSetUpdateableTableModelImpl error deleteFailed One of the delete operations failed with exception n nDatabase is in an unknown state and may be corrupted ',WITHOUT_CLASSIFICATION
' TODO should equals and hashCode depend on field other than count ',DESIGN
' non Javadoc see org apache jmeter visualizers request RequestView getLabel ',WITHOUT_CLASSIFICATION
' tick label paint ',WITHOUT_CLASSIFICATION
' We only handle the case where a region has been removed ',WITHOUT_CLASSIFICATION
' digits arr shifted update all',WITHOUT_CLASSIFICATION
' catch logic for flow control next break',WITHOUT_CLASSIFICATION
' We save only the first item in the cc list',WITHOUT_CLASSIFICATION
' non Javadoc see org apache jmeter report engine ReportEngine runReport ',WITHOUT_CLASSIFICATION
' Andreas this is just temporary for the uml pre alpha versions ',DESIGN
' Load a file This is what starts things off ',WITHOUT_CLASSIFICATION
' optimizations if we know ahead of time it will always be true or false',WITHOUT_CLASSIFICATION
' cnd may be null if next called us NON NLS ',WITHOUT_CLASSIFICATION
' i n mssql delay s delay ',WITHOUT_CLASSIFICATION
' text new Text composite SWT SINGLE SWT BORDER text setLayoutData new GridData GridData GRAB HORIZONTAL GridData HORIZONTAL ALIGN FILL ',WITHOUT_CLASSIFICATION
' MARK FOLLOWING',WITHOUT_CLASSIFICATION
' Notes It would not be hard to eliminate the use of org objectweb asm Type from this class making the distribution a tiny bit smaller ',DESIGN
' MRI behavior we do not print errno for actual Errno errors',WITHOUT_CLASSIFICATION
' store data as Long',WITHOUT_CLASSIFICATION
' Expanders trigger and index expanders are added inside the table expander',WITHOUT_CLASSIFICATION
' borderStroke',WITHOUT_CLASSIFICATION
' non Javadoc see org columba core gui frame focus FocusOwner isDeleteActionEnabled ',WITHOUT_CLASSIFICATION
' GuardedBy this NOTE this also guards against possible window in checkForOpenFiles ',WITHOUT_CLASSIFICATION
' get the list of websphere jar entries',WITHOUT_CLASSIFICATION
' Cut off from parent we must have our own class manager Ca not do this in the run command needs to resolve stuff Should we do it by default when we create a namespace will no parent of class manager ',DESIGN
' Begin BeanShell Modification moved body to overloaded getMessage ',WITHOUT_CLASSIFICATION
' use fle from original websphere jar',WITHOUT_CLASSIFICATION
' TODO this is not handling multibyte yet',IMPLEMENTATION
' setDrawBarOutline ',WITHOUT_CLASSIFICATION
' Add one child ',WITHOUT_CLASSIFICATION
' add extra dot',WITHOUT_CLASSIFICATION
' MRI does similar thing on MacOS X with EditLine wrapper ',WITHOUT_CLASSIFICATION
' registerColumnType Types VARCHAR mediumtext registerColumnType Types VARCHAR text ',WITHOUT_CLASSIFICATION
' Do not clear everything here breaks loading ',WITHOUT_CLASSIFICATION
' getFoldLevel method',WITHOUT_CLASSIFICATION
' no property no property',WITHOUT_CLASSIFICATION
' disable the actionlistener for this period to avoid an unwanted port check',WITHOUT_CLASSIFICATION
' drop empty trailing content',WITHOUT_CLASSIFICATION
' The event to fire TODO Investigate Is the purpose really to let the next call to link firePropertyChanged String Object Object fire the old event again if the previous invocation resulted in an exception If so please document why If not fix it ',DOCUMENTATION
' we need to table column model to be able to add CellEditors to the individual columns',WITHOUT_CLASSIFICATION
' Compound critics',WITHOUT_CLASSIFICATION
' This Map serves two purposes maps file names to containers ensures only one container per file across all threads ',WITHOUT_CLASSIFICATION
' Dependency ',WITHOUT_CLASSIFICATION
' Ruby is designation for some platforms minus version numbers in some cases',WITHOUT_CLASSIFICATION
' The most recently processed command will never have been executed ',WITHOUT_CLASSIFICATION
' server port database file ',WITHOUT_CLASSIFICATION
' JDK vararg is ',WITHOUT_CLASSIFICATION
' specific attributes for the transformer',WITHOUT_CLASSIFICATION
' TODO fix output when this flag is set to true',DESIGN
' This means the cookie was wrong for the URL',WITHOUT_CLASSIFICATION
' If a message has a name and a named operation and an expression with no script then show the operation ',WITHOUT_CLASSIFICATION
' save html state',WITHOUT_CLASSIFICATION
' shared',WITHOUT_CLASSIFICATION
' Find the pattern between padIdxStart padIdxTmp in str between strIdxStart strIdxEnd',WITHOUT_CLASSIFICATION
' This info is merely a placeholder in the tree that we can use to get index name and parent name more easily We probably should create a IndexColumnInfo that has this extra info in it ',DESIGN
' constructor and singeton methods',WITHOUT_CLASSIFICATION
' Dirty fix for issue Needs to be amended when we start supporting parameters ',DEFECT
' the root of the incoming property path matched one of the embedded composite identifier properties',WITHOUT_CLASSIFICATION
' select first item',WITHOUT_CLASSIFICATION
' Get the URL matcher',WITHOUT_CLASSIFICATION
' Find the action form url',WITHOUT_CLASSIFICATION
' normalize angle',WITHOUT_CLASSIFICATION
' Validates URL ',WITHOUT_CLASSIFICATION
' value is a simple string representation of the data the same one used in the Text and in cell operations ',WITHOUT_CLASSIFICATION
' identifier collections not supported for to many',WITHOUT_CLASSIFICATION
' Correct the activator value',WITHOUT_CLASSIFICATION
' update menu if tags are changed',WITHOUT_CLASSIFICATION
' if we reach the end of the string w o finding the matching end that is an exception',WITHOUT_CLASSIFICATION
' The Math min is for the Caret at the end of the text',WITHOUT_CLASSIFICATION
' todo hack NOTE here we cleanup the load context when we have no more local LCE entries This works for the time being because really only the collection load contexts are implemented Long term this cleanup should become part of the close result set processing from the sandbox jdbc jdbc container code ',DESIGN
' used to store offsetToXY results',WITHOUT_CLASSIFICATION
' TODO optimize this better ',DESIGN
' we need to search the components of the path to see if we can find the class we want ',WITHOUT_CLASSIFICATION
' TODO should this be clearData ',DESIGN
' Just add sourcepath to classpath for JDK as well as bootclasspath and extdirs ',WITHOUT_CLASSIFICATION
' some other primitive should avoid calling methods on primitive as we do in Name ca not treat primitive like an object message but the hole is useful right now ',DESIGN
' return plain document',WITHOUT_CLASSIFICATION
' EAnnotation',WITHOUT_CLASSIFICATION
' i n UpdatePreferencesPanel weeklyLabel Weekly ',WITHOUT_CLASSIFICATION
' GenModelFactory',WITHOUT_CLASSIFICATION
' createInputStream method',WITHOUT_CLASSIFICATION
' now logic for each optional value',WITHOUT_CLASSIFICATION
' NOTE Currently this optimization is limited to the following situations All expressions must be int ranged literal fixnums It also still emits the code for the safe when logic which is rather wasteful since it essentially doubles each code body As such it is normally disabled but it serves as an example of how this optimization could be done Ideally it should be combined with the when processing to improve code reuse before it is generally available ',WITHOUT_CLASSIFICATION
' Order these from longest to shortest Start by assuming longest more repeats ',WITHOUT_CLASSIFICATION
' set the Transaction Isolation if defined',WITHOUT_CLASSIFICATION
' no match',WITHOUT_CLASSIFICATION
' see junit framework TestCase tearDown ',WITHOUT_CLASSIFICATION
' enum lex state',WITHOUT_CLASSIFICATION
' ignore zero height splits etc ',WITHOUT_CLASSIFICATION
' setMultipleSelectionColor method',WITHOUT_CLASSIFICATION
' i n userscript applicableTo Scripts applicable to objects of type ',WITHOUT_CLASSIFICATION
' TODO check safe taint on incoming string',IMPLEMENTATION
' Name is set to the empty string yuck by default fix it',DESIGN
' Ensure there are no extraneous style bits ',WITHOUT_CLASSIFICATION
